"","stadium","full_team_name","team","team_abbr","x","y","d_wall","segment","spray_angle_stadia","fence_height","orientation","distance"
"978","Great American Ballpark","Cincinnati Reds","reds","CIN",6.43915301490399,409.598272832558,409.64888355635,"outfield_outer",0.7,8,"ESE",409.64888355635
"979","Great American Ballpark","Cincinnati Reds","reds","CIN",-7.17584172218356,408.177276102561,408.240347627385,"outfield_outer",-0.8,8,"ESE",408.240347627385
"980","Great American Ballpark","Cincinnati Reds","reds","CIN",-20.6832314736284,403.803830585531,404.333191390145,"outfield_outer",-2.2,8,"ESE",404.333191390145
"981","Great American Ballpark","Cincinnati Reds","reds","CIN",-34.2083667093016,399.485594396604,400.947568247178,"outfield_outer",-3.7,8,"ESE",400.947568247178
"982","Great American Ballpark","Cincinnati Reds","reds","CIN",-47.7172761966021,395.119825076087,397.990721770973,"outfield_outer",-5.2,8,"ESE",397.990721770973
"983","Great American Ballpark","Cincinnati Reds","reds","CIN",-61.2336306907716,390.774645717465,395.543147157404,"outfield_outer",-6.7,8,"ESE",395.543147157404
"984","Great American Ballpark","Cincinnati Reds","reds","CIN",-74.7465934112153,386.418283898136,393.581177595375,"outfield_outer",-8.2,8,"ESE",393.581177595375
"985","Great American Ballpark","Cincinnati Reds","reds","CIN",-88.2629151279958,382.074922574462,392.137206405071,"outfield_outer",-9.8,8,"ESE",392.137206405071
"986","Great American Ballpark","Cincinnati Reds","reds","CIN",-101.78689554774,377.753303080725,391.226443499982,"outfield_outer",-11.3,12,"ESE",391.226443499982
"987","Great American Ballpark","Cincinnati Reds","reds","CIN",-112.90335727335,369.103851267692,385.985519293452,"outfield_outer",-12.8,12,"ESE",385.985519293452
"988","Great American Ballpark","Cincinnati Reds","reds","CIN",-122.860915304327,358.985199158716,379.427434069336,"outfield_outer",-14.2,12,"ESE",379.427434069336
"989","Great American Ballpark","Cincinnati Reds","reds","CIN",-132.941505395051,348.987604392809,373.451190755277,"outfield_outer",-15.6,12,"ESE",373.451190755277
"990","Great American Ballpark","Cincinnati Reds","reds","CIN",-142.885399712447,338.853973417553,367.747539423243,"outfield_outer",-17.1,12,"ESE",367.747539423243
"991","Great American Ballpark","Cincinnati Reds","reds","CIN",-152.924787147813,328.814585982187,362.63621231041,"outfield_outer",-18.7,12,"ESE",362.63621231041
"992","Great American Ballpark","Cincinnati Reds","reds","CIN",-163.026614282652,318.839276805057,358.100769893108,"outfield_outer",-20.3,12,"ESE",358.100769893108
"993","Great American Ballpark","Cincinnati Reds","reds","CIN",-173.066027520442,308.80198584503,353.992254637782,"outfield_outer",-22,12,"ESE",353.992254637782
"994","Great American Ballpark","Cincinnati Reds","reds","CIN",-183.093671182646,298.751028670437,350.39330695489,"outfield_outer",-23.6,12,"ESE",350.39330695489
"995","Great American Ballpark","Cincinnati Reds","reds","CIN",-193.229460603176,288.809223457859,347.488693340267,"outfield_outer",-25.3,12,"ESE",347.488693340267
"996","Great American Ballpark","Cincinnati Reds","reds","CIN",-203.231202652767,278.732780867233,344.956352110917,"outfield_outer",-27.1,12,"ESE",344.956352110917
"997","Great American Ballpark","Cincinnati Reds","reds","CIN",-213.290607147877,268.71391228903,343.074408481872,"outfield_outer",-28.8,12,"ESE",343.074408481872
"998","Great American Ballpark","Cincinnati Reds","reds","CIN",-223.326166034704,258.671273343797,341.738795118525,"outfield_outer",-30.6,12,"ESE",341.738795118525
"999","Great American Ballpark","Cincinnati Reds","reds","CIN",-232.372088555328,247.86291414437,339.75404596223,"outfield_outer",-32.4,12,"ESE",339.75404596223
"1000","Great American Ballpark","Cincinnati Reds","reds","CIN",-236.992344773242,234.437936075149,333.356441894101,"outfield_outer",-34,12,"ESE",333.356441894101
"1001","Coors Field","Colorado Rockies","rockies","COL",251.118331853833,257.867296230929,359.938826828256,"outfield_outer",33.2,17,"N",359.938826828256
"1002","Coors Field","Colorado Rockies","rockies","COL",239.671028967374,267.400172124331,359.089200865749,"outfield_outer",31.4,17,"N",359.089200865749
"1003","Coors Field","Colorado Rockies","rockies","COL",228.230455330911,276.941007734748,358.866914754889,"outfield_outer",29.6,17,"N",358.866914754889
"1004","Coors Field","Colorado Rockies","rockies","COL",216.739406900874,286.42112268953,359.183838760144,"outfield_outer",27.8,17,"N",359.183838760144
"1005","Coors Field","Colorado Rockies","rockies","COL",205.279247066506,295.938542388917,360.165503827711,"outfield_outer",26.1,17,"N",360.165503827711
"1006","Coors Field","Colorado Rockies","rockies","COL",193.851265890695,305.494570364616,361.808299807628,"outfield_outer",24.3,17,"N",361.808299807628
"1007","Coors Field","Colorado Rockies","rockies","COL",182.489646708269,315.129360637472,364.155166229302,"outfield_outer",22.6,17,"N",364.155166229302
"1008","Coors Field","Colorado Rockies","rockies","COL",171.090330762997,324.719402978357,367.034864762481,"outfield_outer",20.8,17,"N",367.034864762481
"1009","Coors Field","Colorado Rockies","rockies","COL",159.658043559697,334.270278826575,370.442046992652,"outfield_outer",19.1,17,"N",370.442046992652
"1010","Coors Field","Colorado Rockies","rockies","COL",148.216753279562,343.810259923329,374.39778415648,"outfield_outer",17.5,17,"N",374.39778415648
"1011","Coors Field","Colorado Rockies","rockies","COL",136.791253500352,353.369268635181,378.921742646104,"outfield_outer",15.9,17,"N",378.921742646104
"1012","Coors Field","Colorado Rockies","rockies","COL",125.35169579543,362.911417874617,383.950185392005,"outfield_outer",14.3,17,"N",383.950185392005
"1013","Coors Field","Colorado Rockies","rockies","COL",113.942872552619,372.490138293729,389.527767086794,"outfield_outer",12.8,17,"N",389.527767086794
"1014","Coors Field","Colorado Rockies","rockies","COL",102.535576332928,382.070577236671,395.590028190662,"outfield_outer",11.3,17,"N",395.590028190662
"1015","Coors Field","Colorado Rockies","rockies","COL",91.0895056017332,391.604866008996,402.059285569543,"outfield_outer",9.8,17,"N",402.059285569543
"1016","Coors Field","Colorado Rockies","rockies","COL",79.6369426381508,401.131436210613,408.960232478833,"outfield_outer",8.4,17,"N",408.960232478833
"1017","Coors Field","Colorado Rockies","rockies","COL",68.1961731215748,410.672127368681,416.295945483434,"outfield_outer",7.1,17,"N",416.295945483434
"1018","Coors Field","Colorado Rockies","rockies","COL",56.0227651590786,419.036576822545,422.764949979567,"outfield_outer",5.7,17,"N",422.764949979567
"1019","Coors Field","Colorado Rockies","rockies","COL",41.4263218231153,419.207697030763,421.249609364362,"outfield_outer",4.2,17,"N",421.249609364362
"1020","Coors Field","Colorado Rockies","rockies","COL",26.5876615987781,417.892216962761,418.737159501449,"outfield_outer",2.7,8,"N",418.737159501449
"1021","Coors Field","Colorado Rockies","rockies","COL",11.7486109104213,416.581209193103,416.746846072184,"outfield_outer",1.2,8,"N",416.746846072184
"1022","Coors Field","Colorado Rockies","rockies","COL",-3.09262753281046,415.294968528023,415.306483491106,"outfield_outer",-0.3,8,"N",415.306483491106
"1023","Coors Field","Colorado Rockies","rockies","COL",-17.9345712632011,414.016981062721,414.405247860937,"outfield_outer",-1.9,8,"N",414.405247860937
"1024","Coors Field","Colorado Rockies","rockies","COL",-32.7788578373763,412.766409321005,414.065891115023,"outfield_outer",-3.4,8,"N",414.065891115023
"1025","Coors Field","Colorado Rockies","rockies","COL",-47.6224257858149,411.507428292829,414.253858132792,"outfield_outer",-5,8,"N",414.253858132792
"1026","Coors Field","Colorado Rockies","rockies","COL",-62.4636642290456,410.221187627749,414.949553714232,"outfield_outer",-6.5,8,"N",414.949553714232
"1027","Coors Field","Colorado Rockies","rockies","COL",-77.3049026722774,408.934946962669,416.177652961487,"outfield_outer",-8,8,"N",416.177652961487
"1028","Coors Field","Colorado Rockies","rockies","COL",-92.1452353643315,407.63845248241,417.923261308344,"outfield_outer",-9.6,8,"N",417.923261308344
"1029","Coors Field","Colorado Rockies","rockies","COL",-106.984325481849,406.327891081834,420.176154689693,"outfield_outer",-11.1,8,"N",420.176154689693
"1030","Coors Field","Colorado Rockies","rockies","COL",-119.849999164026,399.960093330586,417.530955207669,"outfield_outer",-12.5,8,"N",417.530955207669
"1031","Coors Field","Colorado Rockies","rockies","COL",-129.467790697312,388.584642104182,409.585074077752,"outfield_outer",-13.8,8,"N",409.585074077752
"1032","Coors Field","Colorado Rockies","rockies","COL",-139.001097135356,377.137759114153,401.938047905989,"outfield_outer",-15.2,8,"N",401.938047905989
"1033","Coors Field","Colorado Rockies","rockies","COL",-148.488460967928,365.652759765971,394.652712856626,"outfield_outer",-16.6,8,"N",394.652712856626
"1034","Coors Field","Colorado Rockies","rockies","COL",-157.982212127786,354.173213962935,387.810578553014,"outfield_outer",-18,8,"N",387.810578553014
"1035","Coors Field","Colorado Rockies","rockies","COL",-167.585035186023,342.784584134294,381.557354978804,"outfield_outer",-19.5,8,"N",381.557354978804
"1036","Coors Field","Colorado Rockies","rockies","COL",-177.132588004005,331.349518249075,375.723910573828,"outfield_outer",-21.1,8,"N",375.723910573828
"1037","Coors Field","Colorado Rockies","rockies","COL",-186.583703725843,319.835581023661,370.281348956163,"outfield_outer",-22.7,8,"N",370.281348956163
"1038","Coors Field","Colorado Rockies","rockies","COL",-196.142107725932,308.40967223608,365.497267229096,"outfield_outer",-24.3,8,"N",365.497267229096
"1039","Coors Field","Colorado Rockies","rockies","COL",-205.694979755508,296.97913010189,361.257565197871,"outfield_outer",-26,8,"N",361.257565197871
"1040","Coors Field","Colorado Rockies","rockies","COL",-215.2828965374,285.578074017765,357.633278514778,"outfield_outer",-27.8,8,"N",357.633278514778
"1041","Coors Field","Colorado Rockies","rockies","COL",-224.858334452799,274.166448509279,354.582165458273,"outfield_outer",-29.5,8,"N",354.582165458273
"1042","Coors Field","Colorado Rockies","rockies","COL",-234.341471664615,262.67794174681,352.016514416978,"outfield_outer",-31.3,8,"N",352.016514416978
"1043","Coors Field","Colorado Rockies","rockies","COL",-243.79971083195,251.169053923579,350.03455922324,"outfield_outer",-33.1,8,"N",350.03455922324
"1044","Coors Field","Colorado Rockies","rockies","COL",-253.207900707728,239.631939280455,348.622585763066,"outfield_outer",-34.9,8,"N",348.622585763066
"1045","Kauffman Stadium","Kansas City Royals","royals","KC",245.942577599478,261.240390950989,358.795614996199,"outfield_outer",32.5,9,"NE",358.795614996199
"1046","Kauffman Stadium","Kansas City Royals","royals","KC",240.926034511475,275.483661886892,365.973499138989,"outfield_outer",30.9,9,"NE",365.973499138989
"1047","Kauffman Stadium","Kansas City Royals","royals","KC",232.68346420423,288.06324665577,370.29991707796,"outfield_outer",29.2,9,"NE",370.29991707796
"1048","Kauffman Stadium","Kansas City Royals","royals","KC",222.0052972747,298.755921692771,372.211569896108,"outfield_outer",27.5,9,"NE",372.211569896108
"1049","Kauffman Stadium","Kansas City Royals","royals","KC",211.361678770831,309.482857595875,374.771128021533,"outfield_outer",25.7,9,"NE",374.771128021533
"1050","Kauffman Stadium","Kansas City Royals","royals","KC",200.689765856707,320.181728553293,377.879241847173,"outfield_outer",24.1,9,"NE",377.879241847173
"1051","Kauffman Stadium","Kansas City Royals","royals","KC",190.004321677452,330.867172732548,381.542564136871,"outfield_outer",22.4,9,"NE",381.542564136871
"1052","Kauffman Stadium","Kansas City Royals","royals","KC",179.199560335758,341.429648433432,385.599127662273,"outfield_outer",20.8,9,"NE",385.599127662273
"1053","Kauffman Stadium","Kansas City Royals","royals","KC",167.690545194955,351.222492046884,389.200922233498,"outfield_outer",19.1,9,"NE",389.200922233498
"1054","Kauffman Stadium","Kansas City Royals","royals","KC",156.008954953019,360.806881326919,393.090828738589,"outfield_outer",17.5,9,"NE",393.090828738589
"1055","Kauffman Stadium","Kansas City Royals","royals","KC",143.72047807326,369.57713757236,396.538568658568,"outfield_outer",15.9,9,"NE",396.538568658568
"1056","Kauffman Stadium","Kansas City Royals","royals","KC",131.052957500721,377.816651579862,399.900362441327,"outfield_outer",14.3,9,"NE",399.900362441327
"1057","Kauffman Stadium","Kansas City Royals","royals","KC",118.128303990953,385.64245274609,403.329142963658,"outfield_outer",12.8,9,"NE",403.329142963658
"1058","Kauffman Stadium","Kansas City Royals","royals","KC",104.687493148727,392.525050234777,406.245475400747,"outfield_outer",11.2,9,"NE",406.245475400747
"1059","Kauffman Stadium","Kansas City Royals","royals","KC",90.8439422442768,398.570297518674,408.792005678445,"outfield_outer",9.6,9,"NE",408.792005678445
"1060","Kauffman Stadium","Kansas City Royals","royals","KC",76.5321989360217,403.393987906035,410.589681985211,"outfield_outer",8.1,9,"NE",410.589681985211
"1061","Kauffman Stadium","Kansas City Royals","royals","KC",62.0092008940666,407.563961911149,412.254198334272,"outfield_outer",6.5,9,"NE",412.254198334272
"1062","Kauffman Stadium","Kansas City Royals","royals","KC",47.2544939126937,410.809315109954,413.518174420489,"outfield_outer",4.9,9,"NE",413.518174420489
"1063","Kauffman Stadium","Kansas City Royals","royals","KC",32.3716725776124,413.424069005398,414.689505556208,"outfield_outer",3.4,9,"NE",414.689505556208
"1064","Kauffman Stadium","Kansas City Royals","royals","KC",17.3487600635551,414.99233168387,415.3548059577,"outfield_outer",1.8,9,"NE",415.3548059577
"1065","Kauffman Stadium","Kansas City Royals","royals","KC",2.25528301644121,415.57913492,415.585254409176,"outfield_outer",0.2,9,"NE",415.585254409176
"1066","Kauffman Stadium","Kansas City Royals","royals","KC",-12.8403041502466,414.95970630359,415.158320723833,"outfield_outer",-1.3,9,"NE",415.158320723833
"1067","Kauffman Stadium","Kansas City Royals","royals","KC",-27.9099898572706,413.975519583819,414.915290569684,"outfield_outer",-2.9,9,"NE",414.915290569684
"1068","Kauffman Stadium","Kansas City Royals","royals","KC",-42.8631015344686,411.808599965922,414.033293925799,"outfield_outer",-4.5,9,"NE",414.033293925799
"1069","Kauffman Stadium","Kansas City Royals","royals","KC",-57.6946154294821,408.918796946884,412.968825876776,"outfield_outer",-6,9,"NE",412.968825876776
"1070","Kauffman Stadium","Kansas City Royals","royals","KC",-72.2915711118607,405.031461017162,411.432322098688,"outfield_outer",-7.6,9,"NE",411.432322098688
"1071","Kauffman Stadium","Kansas City Royals","royals","KC",-86.5774089014729,400.128321870075,409.387740039507,"outfield_outer",-9.2,9,"NE",409.387740039507
"1072","Kauffman Stadium","Kansas City Royals","royals","KC",-100.652017915905,394.628722054819,407.262393281239,"outfield_outer",-10.7,9,"NE",407.262393281239
"1073","Kauffman Stadium","Kansas City Royals","royals","KC",-114.307085793565,388.162768065798,404.643601673275,"outfield_outer",-12.3,9,"NE",404.643601673275
"1074","Kauffman Stadium","Kansas City Royals","royals","KC",-127.472598388352,380.759613607973,401.531003404184,"outfield_outer",-13.9,9,"NE",401.531003404184
"1075","Kauffman Stadium","Kansas City Royals","royals","KC",-139.97248330685,372.29214543902,397.735763590194,"outfield_outer",-15.5,9,"NE",397.735763590194
"1076","Kauffman Stadium","Kansas City Royals","royals","KC",-151.899146854553,363.012643744443,393.511791860767,"outfield_outer",-17,9,"NE",393.511791860767
"1077","Kauffman Stadium","Kansas City Royals","royals","KC",-163.603989506983,353.45475339796,389.482384816328,"outfield_outer",-18.6,9,"NE",389.482384816328
"1078","Kauffman Stadium","Kansas City Royals","royals","KC",-175.279764986016,343.863897255986,385.960329372888,"outfield_outer",-20.3,9,"NE",385.960329372888
"1079","Kauffman Stadium","Kansas City Royals","royals","KC",-186.581248348857,333.832331999455,382.435077004727,"outfield_outer",-21.9,9,"NE",382.435077004727
"1080","Kauffman Stadium","Kansas City Royals","royals","KC",-197.731352491564,323.639276118436,379.262532824702,"outfield_outer",-23.6,9,"NE",379.262532824702
"1081","Kauffman Stadium","Kansas City Royals","royals","KC",-208.41679667082,312.95383193918,376.002210179598,"outfield_outer",-25.2,9,"NE",376.002210179598
"1082","Kauffman Stadium","Kansas City Royals","royals","KC",-219.025473377011,302.193039906255,373.219494876416,"outfield_outer",-27,9,"NE",373.219494876416
"1083","Kauffman Stadium","Kansas City Royals","royals","KC",-229.685782338315,291.484172568539,371.104542502958,"outfield_outer",-28.7,9,"NE",371.104542502958
"1084","Kauffman Stadium","Kansas City Royals","royals","KC",-238.707734760092,279.429262544037,367.507952839389,"outfield_outer",-30.4,9,"NE",367.507952839389
"1085","Kauffman Stadium","Kansas City Royals","royals","KC",-244.49557910125,265.53224653942,360.950775248269,"outfield_outer",-32,9,"NE",360.950775248269
"1086","Comerica Park","Detroit Tigers","tigers","DET",237.124935756559,251.230504057991,345.463458743156,"outfield_outer",32.5,8,"SSE",345.463458743156
"1087","Comerica Park","Detroit Tigers","tigers","DET",226.539662042341,261.895655790439,346.27958790573,"outfield_outer",30.6,8,"SSE",346.27958790573
"1088","Comerica Park","Detroit Tigers","tigers","DET",215.869733244234,272.476103927261,347.624753063294,"outfield_outer",28.8,8,"SSE",347.624753063294
"1089","Comerica Park","Detroit Tigers","tigers","DET",205.219803511279,283.077226785674,349.639648892793,"outfield_outer",27,8,"SSE",349.639648892793
"1090","Comerica Park","Detroit Tigers","tigers","DET",194.619931617493,293.727841415777,352.353462599092,"outfield_outer",25.1,8,"SSE",352.353462599092
"1091","Comerica Park","Detroit Tigers","tigers","DET",184.020997211587,304.379836138837,355.683584190573,"outfield_outer",23.4,8,"SSE",355.683584190573
"1092","Comerica Park","Detroit Tigers","tigers","DET",173.41350909922,315.023306487945,359.599678488042,"outfield_outer",21.6,8,"SSE",359.599678488042
"1093","Comerica Park","Detroit Tigers","tigers","DET",162.817101674199,325.677931552068,364.10921946254,"outfield_outer",19.9,8,"SSE",364.10921946254
"1094","Comerica Park","Detroit Tigers","tigers","DET",152.195332951126,336.307308588873,369.142283113701,"outfield_outer",18.3,8,"SSE",369.142283113701
"1095","Comerica Park","Detroit Tigers","tigers","DET",146.493818768424,349.875539769876,379.306383108191,"outfield_outer",17,11,"SSE",379.306383108191
"1096","Comerica Park","Detroit Tigers","tigers","DET",141.971895441245,364.092426453745,390.793185836391,"outfield_outer",16,11,"SSE",390.793185836391
"1097","Comerica Park","Detroit Tigers","tigers","DET",132.402271940712,375.499763864151,398.158805349192,"outfield_outer",14.6,11,"SSE",398.158805349192
"1098","Comerica Park","Detroit Tigers","tigers","DET",121.785169005159,386.133792914841,404.883851765437,"outfield_outer",13.1,11,"SSE",404.883851765437
"1099","Comerica Park","Detroit Tigers","tigers","DET",111.184487106713,396.784156870858,412.067539751557,"outfield_outer",11.7,11,"SSE",412.067539751557
"1100","Comerica Park","Detroit Tigers","tigers","DET",100.549878022188,407.40067946383,419.625537351896,"outfield_outer",10.4,11,"SSE",419.625537351896
"1101","Comerica Park","Detroit Tigers","tigers","DET",89.9033401953668,418.005250860137,427.564030672518,"outfield_outer",9.1,11,"SSE",427.564030672518
"1102","Comerica Park","Detroit Tigers","tigers","DET",79.1559761168841,428.440860565723,435.691679467618,"outfield_outer",7.9,11,"SSE",435.691679467618
"1103","Comerica Park","Detroit Tigers","tigers","DET",64.3607380101338,429.962656768005,434.753022775242,"outfield_outer",6.4,8,"SSE",434.753022775242
"1104","Comerica Park","Detroit Tigers","tigers","DET",49.3416371978197,429.483391077833,432.30843199396,"outfield_outer",4.9,8,"SSE",432.30843199396
"1105","Comerica Park","Detroit Tigers","tigers","DET",34.3206305243345,429.06656956333,430.437018385306,"outfield_outer",3.4,8,"SSE",430.437018385306
"1106","Comerica Park","Detroit Tigers","tigers","DET",19.3008060286019,428.617073001108,429.051414612971,"outfield_outer",1.9,8,"SSE",429.051414612971
"1107","Comerica Park","Detroit Tigers","tigers","DET",4.28225145744347,428.145370412891,428.166785124134,"outfield_outer",0.4,8,"SSE",428.166785124134
"1108","Comerica Park","Detroit Tigers","tigers","DET",-10.7374031728783,427.690018398121,427.82478149855,"outfield_outer",-1.1,8,"SSE",427.82478149855
"1109","Comerica Park","Detroit Tigers","tigers","DET",-25.7567696994684,427.219546952216,427.995271566647,"outfield_outer",-2.6,8,"SSE",427.995271566647
"1110","Comerica Park","Detroit Tigers","tigers","DET",-40.7749918284621,426.723259123257,428.666933452285,"outfield_outer",-4.1,8,"SSE",428.666933452285
"1111","Comerica Park","Detroit Tigers","tigers","DET",-55.7944115349736,426.277803228508,429.913691203079,"outfield_outer",-5.6,8,"SSE",429.913691203079
"1112","Comerica Park","Detroit Tigers","tigers","DET",-69.5246027553987,422.268528110503,427.953712708403,"outfield_outer",-7,8,"SSE",427.953712708403
"1113","Comerica Park","Detroit Tigers","tigers","DET",-80.2501026951909,411.743955723879,419.491554215024,"outfield_outer",-8.3,8,"SSE",419.491554215024
"1114","Comerica Park","Detroit Tigers","tigers","DET",-90.8744165371193,401.11716117678,411.28230763246,"outfield_outer",-9.6,8,"SSE",411.28230763246
"1115","Comerica Park","Detroit Tigers","tigers","DET",-101.571056552485,390.564023478993,403.555369144418,"outfield_outer",-10.9,8,"SSE",403.555369144418
"1116","Comerica Park","Detroit Tigers","tigers","DET",-112.157363735149,379.899428167549,396.109643611525,"outfield_outer",-12.3,8,"SSE",396.109643611525
"1117","Comerica Park","Detroit Tigers","tigers","DET",-122.856805234496,369.348777596463,389.245827343632,"outfield_outer",-13.8,8,"SSE",389.245827343632
"1118","Comerica Park","Detroit Tigers","tigers","DET",-133.514870571556,358.756234178444,382.795318970384,"outfield_outer",-15.3,8,"SSE",382.795318970384
"1119","Comerica Park","Detroit Tigers","tigers","DET",-144.177746314024,348.168228565976,376.839936730385,"outfield_outer",-16.9,8,"SSE",376.839936730385
"1120","Comerica Park","Detroit Tigers","tigers","DET",-154.803321648257,337.542653231743,371.347695757033,"outfield_outer",-18.5,8,"SSE",371.347695757033
"1121","Comerica Park","Detroit Tigers","tigers","DET",-165.42889698249,326.91707789751,366.389813965795,"outfield_outer",-20.1,8,"SSE",366.389813965795
"1122","Comerica Park","Detroit Tigers","tigers","DET",-176.217007716613,316.458152753439,362.212915634873,"outfield_outer",-21.8,8,"SSE",362.212915634873
"1123","Comerica Park","Detroit Tigers","tigers","DET",-186.827624570181,305.817830829819,358.370069838418,"outfield_outer",-23.6,8,"SSE",358.370069838418
"1124","Comerica Park","Detroit Tigers","tigers","DET",-197.537258029065,295.278656937784,355.261106163654,"outfield_outer",-25.3,8,"SSE",355.261106163654
"1125","Comerica Park","Detroit Tigers","tigers","DET",-208.229953403806,284.720644670851,352.740072852995,"outfield_outer",-27.1,8,"SSE",352.740072852995
"1126","Comerica Park","Detroit Tigers","tigers","DET",-218.865149365975,274.104743264025,350.763971762819,"outfield_outer",-29,8,"SSE",350.763971762819
"1127","Comerica Park","Detroit Tigers","tigers","DET",-229.533430766961,263.522214352021,349.470389728005,"outfield_outer",-30.8,8,"SSE",349.470389728005
"1128","Comerica Park","Detroit Tigers","tigers","DET",-240.276743699793,253.016982500755,348.927652955113,"outfield_outer",-32.6,8,"SSE",348.927652955113
"1129","Comerica Park","Detroit Tigers","tigers","DET",-250.351086278211,242.100062009211,348.264420269347,"outfield_outer",-34.5,8,"SSE",348.264420269347
"1130","Target Field","Minnesota Twins","twins","MIN",238.93554154,227.8547623,330.163574177714,"outfield_outer",34.8,23,"E",330.163574177714
"1131","Target Field","Minnesota Twins","twins","MIN",229.482476842905,238.775445611945,331.173550582073,"outfield_outer",32.9,23,"E",331.173550582073
"1132","Target Field","Minnesota Twins","twins","MIN",220.031656187823,249.698050192024,332.810826137695,"outfield_outer",31,23,"E",332.810826137695
"1133","Target Field","Minnesota Twins","twins","MIN",208.736646583248,258.440427524228,332.208431870303,"outfield_outer",29.2,23,"E",332.208431870303
"1134","Target Field","Minnesota Twins","twins","MIN",198.508331764316,268.638486237564,334.024241736826,"outfield_outer",27.3,23,"E",334.024241736826
"1135","Target Field","Minnesota Twins","twins","MIN",188.328688195868,278.885879714132,336.518987133715,"outfield_outer",25.5,23,"E",336.518987133715
"1136","Target Field","Minnesota Twins","twins","MIN",178.078519104256,289.062423674551,339.512950779452,"outfield_outer",23.7,23,"E",339.512950779452
"1137","Target Field","Minnesota Twins","twins","MIN",167.809758089312,299.219493926191,343.063289285577,"outfield_outer",22,23,"E",343.063289285577
"1138","Target Field","Minnesota Twins","twins","MIN",161.42000028,311.012576656761,350.407247826116,"outfield_outer",20.6,23,"E",350.407247826116
"1139","Target Field","Minnesota Twins","twins","MIN",157.834341483224,324.106772248905,360.495324753383,"outfield_outer",19.5,23,"E",360.495324753383
"1140","Target Field","Minnesota Twins","twins","MIN",147.456598332987,333.947973291744,365.054375754626,"outfield_outer",17.9,23,"E",365.054375754626
"1141","Target Field","Minnesota Twins","twins","MIN",135.443469352101,341.966199802692,367.812200990706,"outfield_outer",16.2,23,"E",367.812200990706
"1142","Target Field","Minnesota Twins","twins","MIN",123.289003184503,349.765921770357,370.85897365184,"outfield_outer",14.6,23,"E",370.85897365184
"1143","Target Field","Minnesota Twins","twins","MIN",111.265604799605,357.769868031411,374.672274504847,"outfield_outer",13,23,"E",374.672274504847
"1144","Target Field","Minnesota Twins","twins","MIN",99.2108640146461,365.726971636902,378.94460455485,"outfield_outer",11.4,23,"E",378.94460455485
"1145","Target Field","Minnesota Twins","twins","MIN",87.1484579483918,373.672311842499,383.700208965933,"outfield_outer",9.8,23,"E",383.700208965933
"1146","Target Field","Minnesota Twins","twins","MIN",75.0647132803662,381.585226396505,388.898439420803,"outfield_outer",8.3,23,"E",388.898439420803
"1147","Target Field","Minnesota Twins","twins","MIN",62.9716926519003,389.484133072372,394.541916645852,"outfield_outer",6.9,23,"E",394.541916645852
"1148","Target Field","Minnesota Twins","twins","MIN",50.9321914529498,397.464371383638,400.714380382824,"outfield_outer",5.5,23,"E",400.714380382824
"1149","Target Field","Minnesota Twins","twins","MIN",37.7747176061457,402.397139435284,404.166286466256,"outfield_outer",4,23,"E",404.166286466256
"1150","Target Field","Minnesota Twins","twins","MIN",23.3698568566181,403.461768694952,404.138032122637,"outfield_outer",2.5,8,"E",404.138032122637
"1151","Target Field","Minnesota Twins","twins","MIN",8.96206253964235,404.486128051059,404.585400565446,"outfield_outer",1,8,"E",404.585400565446
"1152","Target Field","Minnesota Twins","twins","MIN",-5.43782476549242,405.614363886441,405.650813051302,"outfield_outer",-0.6,8,"E",405.650813051302
"1153","Target Field","Minnesota Twins","twins","MIN",-19.845815030541,406.635651017248,407.119649553356,"outfield_outer",-2.1,8,"E",407.119649553356
"1154","Target Field","Minnesota Twins","twins","MIN",-34.2473582175121,407.742224865418,409.177960651694,"outfield_outer",-3.6,8,"E",409.177960651694
"1155","Target Field","Minnesota Twins","twins","MIN",-48.4529316806095,407.063957732534,409.937498008318,"outfield_outer",-5.1,8,"E",409.937498008318
"1156","Target Field","Minnesota Twins","twins","MIN",-61.1177426126611,400.251467744403,404.890869116132,"outfield_outer",-6.5,8,"E",404.890869116132
"1157","Target Field","Minnesota Twins","twins","MIN",-73.539195546182,392.88003240141,399.70330639277,"outfield_outer",-8,8,"E",399.70330639277
"1158","Target Field","Minnesota Twins","twins","MIN",-85.8942582090106,385.397781126458,394.853483320679,"outfield_outer",-9.4,8,"E",394.853483320679
"1159","Target Field","Minnesota Twins","twins","MIN",-98.3051312691376,378.008913338517,390.582433549192,"outfield_outer",-10.9,8,"E",390.582433549192
"1160","Target Field","Minnesota Twins","twins","MIN",-110.668317302658,370.540122217845,386.713664909604,"outfield_outer",-12.5,8,"E",386.713664909604
"1161","Target Field","Minnesota Twins","twins","MIN",-123.013328891027,363.041983900302,383.316789560697,"outfield_outer",-14,8,"E",383.316789560697
"1162","Target Field","Minnesota Twins","twins","MIN",-135.39854655784,355.610403894519,380.51481675225,"outfield_outer",-15.6,8,"E",380.51481675225
"1163","Target Field","Minnesota Twins","twins","MIN",-147.556746896398,347.865059963758,377.866502217696,"outfield_outer",-17.2,8,"E",377.866502217696
"1164","Target Field","Minnesota Twins","twins","MIN",-157.6012473043,337.530621469865,372.511843545551,"outfield_outer",-18.8,8,"E",372.511843545551
"1165","Target Field","Minnesota Twins","twins","MIN",-167.102297670023,326.651188671145,366.911674585141,"outfield_outer",-20.3,8,"E",366.911674585141
